"","CONCEPT_ID","CONCEPT_NAME","STANDARD_CONCEPT","STANDARD_CONCEPT_CAPTION","INVALID_REASON","INVALID_REASON_CAPTION","CONCEPT_CODE","DOMAIN_ID","VOCABULARY_ID","CONCEPT_CLASS_ID","VALID_START_DATE","VALID_END_DATE"
"365",4205471,"Recurrent major depressive disorder with melancholic features","S","Standard","V","Valid","319768000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"366",4220023,"Recurrent major depressive disorder with catatonic features","S","Standard","V","Valid","39809009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"367",4223090,"Menopausal depression","S","Standard","V","Valid","84788008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"368",4224639,"Secondary dysthymia","S","Standard","V","Valid","85080004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"369",4224940,"Schizoaffective disorder, depressive type","S","Standard","V","Valid","84760002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"370",4226155,"Recurrent brief depressive disorder","S","Standard","V","Valid","40568001","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"371",4228802,"Mild recurrent major depression","S","Standard","V","Valid","40379007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"372",4239471,"Postpartum depression","S","Standard","V","Valid","58703003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"373",4242733,"Premenstrual dysphoric disorder","S","Standard","V","Valid","596004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"374",4243308,"Primary dysthymia early onset","S","Standard","V","Valid","38451003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"375",4243822,"Severe major depression with psychotic features, mood-incongruent","S","Standard","V","Valid","60099002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"376",4250023,"Severe major depression with psychotic features","S","Standard","V","Valid","73867007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"377",4263748,"Recurrent major depression in full remission","S","Standard","V","Valid","46244001","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"378",4263770,"Secondary dysthymia late onset","S","Standard","V","Valid","36170009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"379",4269493,"Major depression in full remission","S","Standard","V","Valid","63412003","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"380",4270907,"Major depressive disorder, single episode with melancholic features","S","Standard","V","Valid","63778009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"381",4282096,"Major depression, single episode","S","Standard","V","Valid","36923009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"382",4282316,"Recurrent major depression","S","Standard","V","Valid","66344007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"383",4287238,"Major depressive disorder, single episode with catatonic features","S","Standard","V","Valid","69392006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"384",4299785,"Severe major depression, single episode, with psychotic features, mood-congruent","S","Standard","V","Valid","77911002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"385",4304140,"Recurrent major depressive disorder with atypical features","S","Standard","V","Valid","38694004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"386",4305966,"Postoperative depression","S","Standard","V","Valid","82218004","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"387",4307111,"Moderate major depression","S","Standard","V","Valid","832007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"388",4307951,"Primary dysthymia","S","Standard","V","Valid","83176005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"389",4308866,"Agitated depression","S","Standard","V","Valid","83458005","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"390",4314692,"Reactive depression (situational)","S","Standard","V","Valid","87414006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"391",4323418,"Major depression single episode, in partial remission","S","Standard","V","Valid","70747007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"392",4324959,"Recurrent major depressive disorder with postpartum onset","S","Standard","V","Valid","71336009","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"393",4327337,"Severe major depression without psychotic features","S","Standard","V","Valid","75084000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"394",4332994,"Post-schizophrenic depression","S","Standard","V","Valid","231485007","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"395",4333679,"Endogenous depression first episode","S","Standard","V","Valid","231499006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"396",4333687,"Depressive conduct disorder","S","Standard","V","Valid","231542000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"397",4336957,"Mild major depression","S","Standard","V","Valid","87512008","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"398",4336980,"Generalized neuromuscular exhaustion syndrome","S","Standard","V","Valid","87842000","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"399",4338029,"Masked depression","S","Standard","V","Valid","231500002","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"400",4338031,"Mixed anxiety and depressive disorder","S","Standard","V","Valid","231504006","Condition","SNOMED","Clinical Finding",1012435200000,4102358400000
"401",35207137,"Schizoaffective disorder, depressive type","N","Non-Standard","V","Valid","F25.1","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"402",35207147,"Bipolar disorder, current episode depressed, severe, without psychotic features","N","Non-Standard","V","Valid","F31.4","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"403",35207148,"Bipolar disorder, current episode depressed, severe, with psychotic features","N","Non-Standard","V","Valid","F31.5","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"404",35207150,"Major depressive disorder, single episode, mild","N","Non-Standard","V","Valid","F32.0","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"405",35207151,"Major depressive disorder, single episode, moderate","N","Non-Standard","V","Valid","F32.1","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"406",35207152,"Major depressive disorder, single episode, severe without psychotic features","N","Non-Standard","V","Valid","F32.2","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"407",35207153,"Major depressive disorder, single episode, severe with psychotic features","N","Non-Standard","V","Valid","F32.3","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"408",35207154,"Other depressive episodes","N","Non-Standard","V","Valid","F32.8","Condition","ICD10CM","4-char nonbill code",1167609600000,4102358400000
"409",35207155,"Major depressive disorder, single episode, unspecified","N","Non-Standard","V","Valid","F32.9","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"410",35207156,"Major depressive disorder, recurrent, mild","N","Non-Standard","V","Valid","F33.0","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"411",35207157,"Major depressive disorder, recurrent, moderate","N","Non-Standard","V","Valid","F33.1","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"412",35207158,"Major depressive disorder, recurrent severe without psychotic features","N","Non-Standard","V","Valid","F33.2","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"413",35207159,"Major depressive disorder, recurrent, severe with psychotic symptoms","N","Non-Standard","V","Valid","F33.3","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"414",35207160,"Other recurrent depressive disorders","N","Non-Standard","V","Valid","F33.8","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"415",35207161,"Major depressive disorder, recurrent, unspecified","N","Non-Standard","V","Valid","F33.9","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"416",35207163,"Dysthymic disorder","N","Non-Standard","V","Valid","F34.1","Condition","ICD10CM","4-char billing code",1167609600000,4102358400000
"417",35609824,"Recurrent reactive depressive episodes, severe, with psychosis","S","Standard","V","Valid","1086471000000103","Condition","SNOMED","Clinical Finding",1.506816e+12,4102358400000
"418",35609842,"Reactive depression, prolonged single episode","S","Standard","V","Valid","1086661000000108","Condition","SNOMED","Clinical Finding",1.506816e+12,4102358400000
"419",35609843,"Reactive depression, single episode","S","Standard","V","Valid","1086671000000101","Condition","SNOMED","Clinical Finding",1.506816e+12,4102358400000
"420",35609844,"Reactive depression, recurrent","S","Standard","V","Valid","1086681000000104","Condition","SNOMED","Clinical Finding",1.506816e+12,4102358400000
"421",35609845,"Reactive depression, first episode","S","Standard","V","Valid","1086691000000102","Condition","SNOMED","Clinical Finding",1.506816e+12,4102358400000
"422",35610097,"Recurrent depression with current severe episode and psychotic features","S","Standard","V","Valid","1089511000000100","Condition","SNOMED","Clinical Finding",1522540800000,4102358400000
"423",35610108,"Recurrent depression with current severe episode without psychotic features","S","Standard","V","Valid","1089631000000109","Condition","SNOMED","Clinical Finding",1522540800000,4102358400000
"424",35610109,"Recurrent depression with current moderate episode","S","Standard","V","Valid","1089641000000100","Condition","SNOMED","Clinical Finding",1522540800000,4102358400000
"425",35615151,"Recurrent mild major depressive disorder co-occurrent with anxiety","S","Standard","V","Valid","16264621000119109","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"426",35615152,"Recurrent severe major depressive disorder co-occurrent with anxiety","S","Standard","V","Valid","16264821000119108","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"427",35615153,"Recurrent moderate major depressive disorder co-occurrent with anxiety","S","Standard","V","Valid","16264901000119109","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"428",35615154,"Recurrent major depressive disorder co-occurrent with anxiety in full remission","S","Standard","V","Valid","16265061000119105","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"429",35615155,"Recurrent major depressive disorder in partial remission co-occurrent with anxiety","S","Standard","V","Valid","16265301000119106","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"430",35622934,"Psychosis and severe depression co-occurrent and due to bipolar affective disorder","S","Standard","V","Valid","765176007","Condition","SNOMED","Clinical Finding",1532995200000,4102358400000
"431",36712668,"Perinatal depression","S","Standard","V","Valid","10211000132109","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"432",36713698,"Minimal depression","S","Standard","V","Valid","718636001","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"433",36714389,"Moderately severe major depression","S","Standard","V","Valid","719592004","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"434",36714997,"Minimal recurrent major depression","S","Standard","V","Valid","720451004","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"435",36714998,"Moderately severe recurrent major depression","S","Standard","V","Valid","720452006","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"436",36714999,"Minimal major depression single episode","S","Standard","V","Valid","720454007","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"437",36715000,"Minimal major depression","S","Standard","V","Valid","720455008","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"438",36717092,"Moderately severe depression","S","Standard","V","Valid","719593009","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"439",36717389,"Moderately severe major depression single episode","S","Standard","V","Valid","720453001","Condition","SNOMED","Clinical Finding",1485820800000,4102358400000
"440",37016718,"Acute depression","S","Standard","V","Valid","712823008","Condition","SNOMED","Clinical Finding",1454198400000,4102358400000
"441",37018656,"Depressive disorder in mother complicating pregnancy","S","Standard","V","Valid","94631000119100","Condition","SNOMED","Clinical Finding",1454198400000,4102358400000
"442",37109052,"Mild major depressive disorder co-occurrent with anxiety single episode","S","Standard","V","Valid","16265951000119109","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"443",37109053,"Moderate major depressive disorder co-occurrent with anxiety single episode","S","Standard","V","Valid","16266831000119100","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"444",37109054,"Severe major depressive disorder co-occurrent with anxiety single episode","S","Standard","V","Valid","16266991000119108","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"445",37109950,"Mood disorder with depressive symptoms caused by alcohol","S","Standard","V","Valid","723928009","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"446",37109952,"Mood disorder with mixed manic and depressive symptoms caused by alcohol","S","Standard","V","Valid","723930006","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"447",37110428,"Mood disorder with depressive symptoms caused by hypnotic","S","Standard","V","Valid","724677009","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"448",37110429,"Mood disorder with depressive symptoms caused by anxiolytic","S","Standard","V","Valid","724678004","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"449",37110438,"Mood disorder with depressive symptoms caused by cocaine","S","Standard","V","Valid","724690002","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"450",37111697,"Major depression with psychotic features","S","Standard","V","Valid","726772006","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"451",37117211,"Mood disorder with depressive symptoms caused by sedative","S","Standard","V","Valid","724676000","Condition","SNOMED","Clinical Finding",1501459200000,4102358400000
"452",37200319,"Premenstrual dysphoric disorder","N","Non-Standard","V","Valid","F32.81","Condition","ICD10CM","5-char billing code",1483228800000,4102358400000
"453",37200320,"Other specified depressive episodes","N","Non-Standard","V","Valid","F32.89","Condition","ICD10CM","5-char billing code",1483228800000,4102358400000
"454",37209503,"Depressive disorder caused by amphetamine","S","Standard","V","Valid","16238181000119101","Condition","SNOMED","Clinical Finding",1564531200000,4102358400000
"455",37309680,"Depressive disorder caused by methamphetamine","S","Standard","V","Valid","16238221000119109","Condition","SNOMED","Clinical Finding",1580428800000,4102358400000
"456",37312479,"Antenatal depression","S","Standard","V","Valid","788120007","Condition","SNOMED","Clinical Finding",1580428800000,4102358400000
"457",40311744,"Postnatal depressive disorder","N","Non-Standard","U","Invalid","147016002","Condition","SNOMED","Clinical Finding",0,1012435200000
"458",40321768,"Endogenous depression","N","Non-Standard","U","Invalid","154873003","Condition","SNOMED","Clinical Finding",0,1012435200000
"459",40321771,"Seasonal affective disorder","N","Non-Standard","U","Invalid","154876006","Condition","SNOMED","Clinical Finding",0,1012435200000
"460",40321785,"Depression: [reactive (neurotic)] or [postnatal]","N","Non-Standard","D","Invalid","154889000","Condition","SNOMED","Clinical Finding",0,1012435200000
"461",40321786,"(Nervous debility - neurasthenia) or (nervous exhaustion) or (TATT - tired all the time)","N","Non-Standard","D","Invalid","154890009","Observation","SNOMED","Undefined",0,1012435200000
"462",40321819,"Moderate depression","N","Non-Standard","U","Invalid","154919005","Condition","SNOMED","Clinical Finding",0,1012435200000
"463",40322275,"Depression NOS","N","Non-Standard","U","Invalid","154963001","Condition","SNOMED","Clinical Finding",0,1012435200000
"464",40322276,"Mixed anxiety and depressive disorder","N","Non-Standard","U","Invalid","154964007","Condition","SNOMED","Clinical Finding",0,1012435200000
"465",40322277,"Mild depression","N","Non-Standard","U","Invalid","154965008","Condition","SNOMED","Clinical Finding",0,1012435200000
"466",40322278,"Moderate depression","N","Non-Standard","U","Invalid","154966009","Condition","SNOMED","Clinical Finding",0,1012435200000
"467",40322279,"Severe depression","N","Non-Standard","U","Invalid","154967000","Condition","SNOMED","Clinical Finding",0,1012435200000
"468",40322281,"Seasonal affective disorder","N","Non-Standard","U","Invalid","154969002","Condition","SNOMED","Clinical Finding",0,1012435200000
"469",40322282,"Recurrent depression","N","Non-Standard","U","Invalid","154970001","Condition","SNOMED","Clinical Finding",0,1012435200000
"470",40356273,"Neurasthenia","N","Non-Standard","U","Invalid","268631001","Condition","SNOMED","Clinical Finding",0,1012435200000
"471",40356772,"Depression: [reactive (neurotic)] or [postnatal]","N","Non-Standard","D","Invalid","268753005","Condition","SNOMED","Clinical Finding",0,1012435200000
"472",40356773,"(Nervous debility - neurasthenia) or (nervous exhaustion) or (TATT - tired all the time)","N","Non-Standard","D","Invalid","268754004","Observation","SNOMED","Undefined",0,1012435200000
"473",40367102,"Atypical depressive disorder","N","Non-Standard","U","Invalid","277538003","Condition","SNOMED","Clinical Finding",0,1012435200000
"474",40385036,"Seasonal affective disorder","N","Non-Standard","U","Invalid","191655007","Condition","SNOMED","Clinical Finding",0,1012435200000
"475",40385047,"Masked depression","N","Non-Standard","U","Invalid","191665001","Condition","SNOMED","Clinical Finding",0,1012435200000
"476",40385065,"Agitated depression","N","Non-Standard","U","Invalid","191681006","Condition","SNOMED","Clinical Finding",0,1012435200000
"477",40385094,"Mixed anxiety and depressive disorder","N","Non-Standard","U","Invalid","191707004","Condition","SNOMED","Clinical Finding",0,1012435200000
"478",40385130,"(Neurotic depression reactive type) or (postnatal depression)","N","Non-Standard","D","Invalid","191740008","Condition","SNOMED","Clinical Finding",0,1012435200000
"479",40387834,"Post-schizophrenic depression","N","Non-Standard","U","Invalid","192323004","Condition","SNOMED","Clinical Finding",0,1012435200000
"480",40388242,"Schizoaffective disorder, depressive type","N","Non-Standard","U","Invalid","192342000","Condition","SNOMED","Clinical Finding",0,1012435200000
"481",40388263,"Bipolar affective disorder, currently depressed, severe, with psychosis","N","Non-Standard","D","Invalid","192361001","Condition","SNOMED","Clinical Finding",0,1012435200000
"482",40388268,"Single major depressive episode","N","Non-Standard","U","Invalid","192366006","Condition","SNOMED","Clinical Finding",0,1012435200000
"483",40388280,"[X]Depression without psychotic symptoms: [recurrent: [major] or [manic-depressive psychosis, depressed type] or [vital] or [current severe episode]] or [endogenous]","N","Non-Standard","D","Invalid","192377000","Condition","SNOMED","Clinical Finding",0,1012435200000
"484",40388281,"[X] Depression with psychotic symptoms: [recurrent: (current episode severe) or (manic-depressive, depressed type) or (severe major episodes) or (severe episodes)] or [endogenous]","N","Non-Standard","D","Invalid","192378005","Condition","SNOMED","Clinical Finding",0,1012435200000
"485",40388288,"Dysthymia","N","Non-Standard","U","Invalid","192384008","Condition","SNOMED","Clinical Finding",0,1012435200000
"486",40388309,"[X]Mixed anxiety and depressive disorder (& mild anxiety depression)","N","Non-Standard","D","Invalid","192402009","Condition","SNOMED","Clinical Finding",0,1012435200000
"487",40388741,"Neurasthenia","N","Non-Standard","U","Invalid","192439005","Condition","SNOMED","Clinical Finding",0,1012435200000
"488",40389289,"Depressive conduct disorder","N","Non-Standard","U","Invalid","192605002","Condition","SNOMED","Clinical Finding",0,1012435200000
"489",40391932,"Depression: [single major episode] or [agitated] or [endogenous (including first episode)]","N","Non-Standard","D","Invalid","191599006","Condition","SNOMED","Clinical Finding",0,1012435200000
"490",40391943,"Recurrent depression: [major episode] or [endogenous]","N","Non-Standard","D","Invalid","191608002","Condition","SNOMED","Clinical Finding",0,1012435200000
"491",40433637,"Schizoaffective disorder, depressive type","N","Non-Standard","U","Invalid","231492002","Condition","SNOMED","Clinical Finding",0,1012435200000
"492",40433643,"Endogenous depression","N","Non-Standard","D","Invalid","231498003","Condition","SNOMED","Clinical Finding",0,1012435200000
"493",40481798,"Chronic depressive personality disorder","S","Standard","V","Valid","442057004","Condition","SNOMED","Clinical Finding",1248998400000,4102358400000
"494",40560647,"Mild depression","N","Non-Standard","U","Invalid","390717003","Condition","SNOMED","Clinical Finding",0,1043971200000
"495",40608397,"Major depression, melancholic type","N","Non-Standard","U","Invalid","62951006","Condition","SNOMED","Clinical Finding",0,1643241600000
"496",42486638,"Post-schizophrenic depression","N","Non-Standard","V","Valid","F20.4","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"497",42486659,"Schizoaffective disorder, depressive type","N","Non-Standard","V","Valid","F25.1","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"498",42486675,"Bipolar affective disorder, current episode mild or moderate depression","N","Non-Standard","V","Valid","F31.3","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"499",42486676,"Bipolar affective disorder, current episode severe depression without psychotic symptoms","N","Non-Standard","V","Valid","F31.4","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"500",42486677,"Bipolar affective disorder, current episode severe depression with psychotic symptoms","N","Non-Standard","V","Valid","F31.5","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"501",42486682,"Depressive episode","N","Non-Standard","V","Valid","F32","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"502",42486683,"Mild depressive episode","N","Non-Standard","V","Valid","F32.0","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"503",42486684,"Moderate depressive episode","N","Non-Standard","V","Valid","F32.1","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"504",42486685,"Severe depressive episode without psychotic symptoms","N","Non-Standard","V","Valid","F32.2","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"505",42486686,"Severe depressive episode with psychotic symptoms","N","Non-Standard","V","Valid","F32.3","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"506",42486687,"Other depressive episodes","N","Non-Standard","V","Valid","F32.8","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"507",42486688,"Depressive episode, unspecified","N","Non-Standard","V","Valid","F32.9","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"508",42486689,"Recurrent depressive disorder","N","Non-Standard","V","Valid","F33","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"509",42486690,"Recurrent depressive disorder, current episode mild","N","Non-Standard","V","Valid","F33.0","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"510",42486691,"Recurrent depressive disorder, current episode moderate","N","Non-Standard","V","Valid","F33.1","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"511",42486692,"Recurrent depressive disorder, current episode severe without psychotic symptoms","N","Non-Standard","V","Valid","F33.2","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"512",42486693,"Recurrent depressive disorder, current episode severe with psychotic symptoms","N","Non-Standard","V","Valid","F33.3","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"513",42486694,"Recurrent depressive disorder, currently in remission","N","Non-Standard","V","Valid","F33.4","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"514",42486695,"Other recurrent depressive disorders","N","Non-Standard","V","Valid","F33.8","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"515",42486696,"Recurrent depressive disorder, unspecified","N","Non-Standard","V","Valid","F33.9","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"516",42486699,"Dysthymia","N","Non-Standard","V","Valid","F34.1","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"517",42486717,"Mixed anxiety and depressive disorder","N","Non-Standard","V","Valid","F41.2","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"518",42486912,"Depressive conduct disorder","N","Non-Standard","V","Valid","F92.0","Condition","KCD7","KCD7 code",1498867200000,4102358400000
"519",42534817,"Postpartum major depression in remission","S","Standard","V","Valid","104851000119103","Condition","SNOMED","Clinical Finding",1517356800000,4102358400000
"520",42538584,"Mood disorder with depressive symptoms caused by opioid","S","Standard","V","Valid","762321000","Condition","SNOMED","Clinical Finding",1517356800000,4102358400000
"521",42538590,"Mood disorder with depressive symptoms caused by stimulant","S","Standard","V","Valid","762329003","Condition","SNOMED","Clinical Finding",1517356800000,4102358400000
"522",42538596,"Mood disorder with depressive symptoms caused by hallucinogen","S","Standard","V","Valid","762336002","Condition","SNOMED","Clinical Finding",1517356800000,4102358400000
"523",42538599,"Mood disorder with depressive symptoms caused by volatile inhalant","S","Standard","V","Valid","762339009","Condition","SNOMED","Clinical Finding",1517356800000,4102358400000
"524",42538601,"Mood disorder with depressive symptoms caused by ecstasy type drug","N","Non-Standard","D","Invalid","762342003","Condition","SNOMED","Clinical Finding",1517356800000,1596153600000
"525",42538604,"Mood disorder with depressive symptoms caused by dissociative drug","S","Standard","V","Valid","762345001","Condition","SNOMED","Clinical Finding",1517356800000,4102358400000
"526",42538736,"Mood disorder with depressive symptoms caused by synthetic cathinone","S","Standard","V","Valid","762512002","Condition","SNOMED","Clinical Finding",1517356800000,4102358400000
"527",42872411,"Severe major depression, single episode","S","Standard","V","Valid","251000119105","Condition","SNOMED","Clinical Finding",1343692800000,4102358400000
"528",42872722,"Severe major depression","S","Standard","V","Valid","450714000","Condition","SNOMED","Clinical Finding",1343692800000,4102358400000
"529",43020483,"Reactive depressive psychosis, single episode","S","Standard","V","Valid","288751000119101","Condition","SNOMED","Clinical Finding",1359590400000,4102358400000
"530",43531624,"Severe recurrent major depression","S","Standard","V","Valid","281000119103","Condition","SNOMED","Clinical Finding",1.33056e+12,4102358400000
"531",44782706,"Mood disorder of depressed type","N","Non-Standard","U","Invalid","21061000119107","Condition","SNOMED","Clinical Finding",1391126400000,1485820800000
"532",44782720,"Severe seasonal affective disorder","S","Standard","V","Valid","133121000119109","Condition","SNOMED","Clinical Finding",1.33056e+12,4102358400000
"533",44782943,"Depressive disorder in remission","S","Standard","V","Valid","698957003","Condition","SNOMED","Clinical Finding",1391126400000,4102358400000
"534",44794370,"[X]Severe depressive episode without psychotic symptoms","N","Non-Standard","U","Invalid","397701000000102","Condition","SNOMED","Clinical Finding",1.238544e+12,1522540800000
"535",44794371,"[X]Severe depressive episode with psychotic symptoms","N","Non-Standard","D","Invalid","397711000000100","Condition","SNOMED","Clinical Finding",1.238544e+12,1522540800000
"536",44794775,"[X]Recurrent depressive disorder, current episode severe without psychotic symptoms","N","Non-Standard","U","Invalid","402441000000102","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"537",44795104,"[X] Single episode major depression without psychotic symptoms","N","Non-Standard","D","Invalid","401211000000106","Condition","SNOMED","Clinical Finding",1.238544e+12,1522540800000
"538",44796370,"[X]Other depressive episodes","N","Non-Standard","U","Invalid","415051000000101","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"539",44796936,"[X]Other recurrent depressive disorders","N","Non-Standard","U","Invalid","427781000000106","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"540",44797200,"[X]Recurrent depressive disorder, currently in remission","N","Non-Standard","U","Invalid","424961000000107","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"541",44797315,"[X]Recurrent depressive disorder, current episode mild","N","Non-Standard","U","Invalid","430051000000100","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"542",44797412,"[X]Depressive episode, unspecified","N","Non-Standard","U","Invalid","432601000000107","Condition","SNOMED","Clinical Finding",1.238544e+12,1643241600000
"543",44797421,"[X]Mild depressive episode","N","Non-Standard","U","Invalid","430421000000104","Condition","SNOMED","Clinical Finding",1.238544e+12,1522540800000
"544",44798442,"[X]Recurrent depressive disorder, current episode severe with psychotic symptoms","N","Non-Standard","U","Invalid","444051000000108","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"545",44799035,"[X] Single episode agitated depression without psychotic symptoms","N","Non-Standard","D","Invalid","455731000000100","Condition","SNOMED","Clinical Finding",1.238544e+12,1522540800000
"546",44800512,"[X]Recurrent depressive disorder, unspecified","N","Non-Standard","U","Invalid","471451000000102","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"547",44800606,"[X]Moderate depressive episode","N","Non-Standard","U","Invalid","465441000000108","Condition","SNOMED","Clinical Finding",1.238544e+12,1522540800000
"548",44800607,"[X]Recurrent depressive disorder, current episode moderate","N","Non-Standard","U","Invalid","465451000000106","Condition","SNOMED","Clinical Finding",1.238544e+12,1427846400000
"549",44801154,"[X] Manic-depressive psychosis, depressed type without psychotic symptoms","N","Non-Standard","D","Invalid","467361000000105","Condition","SNOMED","Clinical Finding",1.238544e+12,1522540800000
"550",44805542,"Recurrent major depressive episodes, severe","S","Standard","V","Valid","764611000000100","Condition","SNOMED","Clinical Finding",1.301616e+12,4102358400000
"551",44805544,"Single major depressive episode, severe","N","Non-Standard","U","Invalid","764631000000108","Condition","SNOMED","Clinical Finding",1.301616e+12,1522540800000
"552",44805549,"Recurrent major depressive episodes, in partial remission","S","Standard","V","Valid","764691000000109","Condition","SNOMED","Clinical Finding",1.301616e+12,4102358400000
"553",44805550,"Single major depressive episode, in remission","S","Standard","V","Valid","764711000000106","Condition","SNOMED","Clinical Finding",1.301616e+12,4102358400000
"554",44805551,"Single major depressive episode, in partial remission","N","Non-Standard","U","Invalid","764721000000100","Condition","SNOMED","Clinical Finding",1.301616e+12,1491004800000
